file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"useType/2[jadx.api.ICodeWriter,jadx.core.dex.instructions.args.ArgType]",false,267,4,7,5,2,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"useClass/2[jadx.api.ICodeWriter,jadx.core.dex.instructions.args.ArgType]",false,259,4,4,2,2,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"fillArray/2[jadx.api.ICodeWriter,jadx.core.dex.instructions.FillArrayInsn]",false,645,9,15,1,14,6,17,26,0,7,2,17,2,23,1,1,0,0,2,3,8,0,2,0,0,0,33,2,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeArith/3[jadx.core.dex.instructions.ArithNode,jadx.api.ICodeWriter,java.util.Set<jadx.core.codegen.InsnGen.Flags>]",false,1158,7,9,1,8,4,9,18,1,1,3,9,2,23,0,0,0,0,0,2,1,0,1,0,0,0,10,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"callSuper/2[jadx.api.ICodeWriter,jadx.core.dex.info.MethodInfo]",false,1042,6,9,1,8,3,8,14,2,2,2,8,2,1,0,1,0,0,4,0,2,0,1,0,0,0,16,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInsn/2[jadx.core.dex.nodes.InsnNode,jadx.api.ICodeWriter]",false,271,3,3,2,1,1,1,3,0,0,2,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,lit/1[jadx.core.dex.instructions.args.LiteralArg],false,181,2,4,3,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,needInvokeArg/1[jadx.core.dex.instructions.args.InsnArg],false,901,6,7,1,6,5,6,12,3,1,1,6,0,0,0,1,0,0,0,0,1,0,2,0,0,0,11,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,fallbackOnlyInsn/1[jadx.core.dex.nodes.InsnNode],false,683,6,6,1,5,2,5,9,0,2,1,5,0,0,0,0,0,0,1,0,2,1,1,0,0,0,15,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeConstructor/2[jadx.core.dex.instructions.mods.ConstructorInsn,jadx.api.ICodeWriter]",false,715,13,24,1,23,15,23,54,1,6,2,23,2,26,1,5,0,0,4,1,8,0,5,0,0,0,37,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"processVarArg/3[jadx.api.ICodeWriter,jadx.core.dex.instructions.BaseInvokeNode,jadx.core.dex.instructions.args.InsnArg]",false,1114,9,11,1,10,7,10,21,4,4,3,10,1,25,1,1,0,1,1,2,4,1,2,0,0,0,24,2,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeTernary/3[jadx.core.dex.instructions.mods.TernaryInsn,jadx.api.ICodeWriter,java.util.Set<jadx.core.codegen.InsnGen.Flags>]",false,1136,7,11,1,10,5,10,22,0,4,3,10,1,26,0,0,0,0,2,2,4,0,1,0,0,0,14,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,isFallback/0,false,90,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"staticField/2[jadx.api.ICodeWriter,jadx.core.dex.info.FieldInfo]",false,214,10,11,2,9,6,9,15,1,3,2,9,2,25,0,2,0,0,0,0,3,0,3,0,0,0,21,4,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"generateMethodArguments/4[jadx.api.ICodeWriter,jadx.core.dex.instructions.BaseInvokeNode,int,jadx.core.dex.nodes.MethodNode]",false,1082,9,14,5,9,12,9,29,0,6,4,9,2,26,1,4,0,1,1,1,7,2,3,0,0,0,30,0,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"oneArgInsn/4[jadx.api.ICodeWriter,jadx.core.dex.nodes.InsnNode,java.util.Set<jadx.core.codegen.InsnGen.Flags>,char]",false,671,4,4,1,3,3,4,11,0,1,4,4,1,24,0,0,0,0,0,1,1,0,1,0,0,0,11,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInvokeCustomRaw/3[jadx.core.dex.instructions.InvokeCustomRawNode,jadx.core.dex.nodes.MethodNode,jadx.api.ICodeWriter]",false,876,8,15,1,14,4,15,24,0,1,3,15,4,26,1,0,0,0,5,2,1,0,2,0,0,0,22,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"useClass/2[jadx.api.ICodeWriter,jadx.core.dex.info.ClassInfo]",false,263,4,7,5,2,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInlinedLambdaMethod/3[jadx.api.ICodeWriter,jadx.core.dex.instructions.InvokeCustomNode,jadx.core.dex.nodes.MethodNode]",false,994,14,22,1,21,9,26,46,0,15,3,26,1,1,2,2,0,0,4,5,15,4,3,0,0,0,34,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"from/4[jadx.core.dex.nodes.RootNode,jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",false,24,5,4,1,3,1,2,4,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getType/0,false,39,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getDeclClass/0,false,43,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hasAlias/0,false,59,0,4,4,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getFullId/0,false,63,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equals/1[java.lang.Object],false,80,3,6,4,2,4,4,10,3,1,1,4,0,0,0,3,0,0,0,0,1,0,1,0,0,0,11,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,removeAlias/0,false,55,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hashCode/0,false,94,2,3,1,2,1,3,6,1,1,0,3,0,0,0,0,0,0,0,2,3,4,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getName/0,false,35,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getAlias/0,false,47,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equalsNameAndType/1[jadx.core.dex.info.FieldInfo],false,75,2,2,1,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getRawFullId/0,false,71,2,4,2,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"fromRef/2[jadx.core.dex.nodes.RootNode,jadx.core.dex.info.IFieldRef]",false,29,6,8,3,5,1,7,5,1,2,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,setAlias/1[java.lang.String],false,51,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,toString/0,false,102,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getShortId/0,false,67,1,3,2,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"FieldInfo/3[jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",true,17,2,2,2,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\input\InsnDataUtils.java,jadx.core.utils.input.InsnDataUtils,"getMethodHandleAt/2[jadx.core.utils.input.ICallSite,int]",false,43,4,1,1,0,4,5,13,3,2,2,5,0,0,0,2,0,0,0,0,2,0,2,0,0,0,15,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\input\InsnDataUtils.java,jadx.core.utils.input.InsnDataUtils,getMethodRef/1[jadx.core.utils.input.InsnData],false,31,4,0,0,0,3,3,10,3,1,1,3,0,0,0,2,0,1,0,0,1,0,1,0,0,0,11,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\input\InsnDataUtils.java,jadx.core.utils.input.InsnDataUtils,getCallSite/1[jadx.core.utils.input.InsnData],false,19,4,1,1,0,3,3,10,3,1,1,3,0,0,0,2,0,1,0,0,1,0,1,0,0,0,11,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\ICodeNode.java,jadx.core.dex.nodes.ICodeNode,setAccessFlags/1[jadx.core.dex.info.AccessInfo],false,10,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\ICodeNode.java,jadx.core.dex.nodes.ICodeNode,getAccessFlags/0,false,8,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestCodeMetadata2.java,jadx.tests.integration.others.TestCodeMetadata2$TestCls$Anonymous1,run/0,false,26,0,8,2,6,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestCodeMetadata2.java,jadx.tests.integration.others.TestCodeMetadata2$TestCls$Anonymous2,run/0,false,38,0,8,2,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\ILoadable.java,jadx.core.dex.nodes.ILoadable,load/0,false,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\ILoadable.java,jadx.core.dex.nodes.ILoadable,unload/0,false,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,true
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\types\JavaSourceFileAttr.java,jadx.plugins.input.java.data.attributes.types.JavaSourceFileAttr,JavaSourceFileAttr/1[java.lang.String],true,9,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\types\JavaSourceFileAttr.java,jadx.plugins.input.java.data.attributes.types.JavaSourceFileAttr,reader/0,false,13,5,5,1,4,1,3,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,toString/0,false,78,2,2,0,2,3,3,6,2,0,0,3,0,0,0,1,0,1,4,0,0,2,1,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,InsnWrapArg/1[jadx.core.dex.nodes.InsnNode],true,19,3,4,2,2,2,2,5,0,1,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11,0,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,setParentInsn/1[jadx.core.dex.nodes.InsnNode],false,30,2,0,0,0,2,0,6,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,12,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,getWrapInsn/0,false,25,1,30,30,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,hashCode/0,false,50,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,isInsnWrap/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,equals/1[java.lang.Object],false,55,2,3,0,3,6,4,21,5,5,1,4,0,0,1,1,0,1,0,1,5,0,2,0,0,0,14,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,duplicate/0,false,38,4,4,0,4,1,3,5,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions15.java,jadx.tests.integration.conditions.TestConditions15$TestCls,isEmpty/1[java.lang.String],false,55,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions15.java,jadx.tests.integration.conditions.TestConditions15$TestCls,test/1[java.lang.String],false,15,1,1,0,1,32,2,11,3,0,1,2,1,1,0,0,0,0,30,0,0,0,1,0,0,0,6,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestMultiExceptionCatch2.java,jadx.tests.integration.trycatch.TestMultiExceptionCatch2,commonChecks/0,false,38,2,2,2,0,1,5,7,0,2,0,5,0,0,0,0,0,0,3,0,2,0,0,0,0,0,16,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestMultiExceptionCatch2.java,jadx.tests.integration.trycatch.TestMultiExceptionCatch2,test/0,false,28,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestMultiExceptionCatch2.java,jadx.tests.integration.trycatch.TestMultiExceptionCatch2,testNoDebug/0,false,33,2,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getAccessFlags/0,false,44,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,disassembleMethod/0,false,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,toString/0,false,79,2,2,0,2,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getCodeReader/0,false,49,5,3,0,3,2,2,7,2,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,"JavaMethodData/2[jadx.plugins.input.java.data.JavaClassData,jadx.plugins.input.java.data.JavaMethodRef]",true,28,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getMethodRef/0,false,39,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,"setData/2[int,jadx.plugins.input.java.data.attributes.JavaAttrStorage]",false,33,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getAttributes/0,false,63,5,7,0,7,2,9,14,2,2,0,9,0,0,0,1,0,0,0,1,2,0,1,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,"buildMethodHandle/2[jadx.core.utils.RootNode,jadx.core.utils.IMethodHandle]",false,135,10,4,1,3,2,16,15,2,4,2,16,3,2,0,0,0,0,4,1,4,1,1,0,0,0,24,10,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,getFindMethodName/1[jadx.core.utils.MethodHandleType],false,164,1,1,1,0,6,0,14,4,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,7,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,"buildMethodType/2[jadx.core.utils.RootNode,jadx.core.utils.IMethodProto]",false,104,11,4,2,2,3,15,22,1,8,2,15,1,1,1,0,0,0,2,2,9,1,2,0,0,0,22,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,"getTypeField/2[jadx.core.utils.RootNode,jadx.core.utils.PrimitiveType]",false,126,5,1,1,0,1,3,5,1,2,2,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,11,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,buildLookupArg/1[jadx.core.utils.RootNode],false,157,6,1,1,0,1,5,6,1,3,1,5,0,0,0,0,0,0,3,1,3,0,0,0,0,0,15,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,convertToConstValue/1[jadx.core.utils.EncodedValue],false,40,2,2,2,0,14,9,32,13,1,1,9,0,0,0,1,0,0,0,1,1,0,1,0,0,0,23,9,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\EncodedValueUtils.java,jadx.core.utils.EncodedValueUtils,"convertToInsnArg/2[jadx.core.utils.RootNode,jadx.core.utils.EncodedValue]",false,76,9,4,0,4,15,8,25,6,1,2,8,3,3,0,0,0,1,1,2,1,1,1,0,0,0,26,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/1[int],false,39,2,1,1,0,6,0,15,4,0,1,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,27,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/0,false,63,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,FillArrayData/1[jadx.core.dex.instructions.IArrayPayload],true,27,1,1,1,0,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getLiteralArgs/1[jadx.core.dex.instructions.args.ArgType],false,67,8,2,1,1,9,3,29,1,2,1,3,0,0,4,0,0,0,2,4,2,1,2,0,0,0,17,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,isSame/1[jadx.core.dex.nodes.InsnNode],false,98,3,1,0,1,5,2,10,3,1,1,2,0,0,0,2,0,1,0,0,1,0,1,0,0,0,12,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,"FillArrayData/3[java.lang.Object,int,int]",true,31,1,2,1,1,1,1,7,0,0,3,1,1,1,0,0,0,0,0,1,4,0,0,0,0,0,11,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getData/0,false,55,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,dataToString/0,false,116,4,1,1,0,5,4,14,5,0,0,4,0,0,0,0,0,0,1,4,0,0,1,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getSize/0,false,59,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,toString/0,false,132,1,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,false
