file,class,method,variable,usage
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,runDecompiledAutoCheck/1[jadx.tests.api.ClassNode],CHECK_METHOD_NAME,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,loadFiles/1[java.util.List<java.io.File>],args,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,loadFiles/1[java.util.List<java.io.File>],LOG,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,getClassNode/1[java.lang.Class<?>],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,disableCompilation/0,compile,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,decompileFiles/1[java.util.List<java.io.File>],jadxDecompiler,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,setArgs/1[jadx.tests.api.JadxArgs],args,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,getSourceFileForClass/1[java.lang.Class<?>],TEST_DIRECTORY,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,getSourceFileForClass/1[java.lang.Class<?>],TEST_DIRECTORY2,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileSourceFiles/1[java.util.List<java.io.File>],sourceCompiler,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileSourceFiles/1[java.util.List<java.io.File>],compilerOptions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileSourceFiles/1[java.util.List<java.io.File>],saveTestJar,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,"getClassNodeFromFiles/2[java.util.List<java.io.File>,java.lang.String]",jadxDecompiler,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,"getClassNodeFromFiles/2[java.util.List<java.io.File>,java.lang.String]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,"getClassNodeFromFiles/2[java.util.List<java.io.File>,java.lang.String]",removeParentClassOnInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,allowWarnInCode/0,allowWarnInCode,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,runSourceAutoCheck/1[java.lang.String],sourceCompiler,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,runSourceAutoCheck/1[java.lang.String],CHECK_METHOD_NAME,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,setOutDirSuffix/1[java.lang.String],args,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,getCompilerOptions/0,compilerOptions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,"saveToJar/2[java.util.List<java.io.File>,java.nio.file.Path]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,keepParentClassOnInput/0,removeParentClassOnInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,saveTestJar/0,saveTestJar,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,printDisassemble/0,printDisassemble,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,init/0,args,9
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,init/0,resMap,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,init/0,compile,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,init/0,removeParentClassOnInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,init/0,compilerOptions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,init/0,useJavaInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileClass/1[java.lang.Class<?>],removeParentClassOnInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,decompileAndCheck/1[java.util.List<jadx.tests.api.ClassNode>],printDisassemble,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,decompileAndCheck/1[java.util.List<jadx.tests.api.ClassNode>],printLineNumbers,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,decompileAndCheck/1[java.util.List<jadx.tests.api.ClassNode>],printOffsets,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileClassNode/1[java.util.List<jadx.tests.api.ClassNode>],compile,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileClassNode/1[java.util.List<jadx.tests.api.ClassNode>],compilerOptions,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,compileClassNode/1[java.util.List<jadx.tests.api.ClassNode>],decompiledCompiler,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,enableDeobfuscation/0,args,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,useTargetJavaVersion/1[int],compilerOptions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,printOffsets/0,printOffsets,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,isJavaInput/0,USE_JAVA_INPUT,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,isJavaInput/0,useJavaInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,"setResMap/1[java.util.Map<java.lang.Integer,java.lang.String>]",resMap,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,noDebugInfo/0,compilerOptions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,runAutoCheck/1[jadx.tests.api.ClassNode],compile,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,runAutoCheck/1[jadx.tests.api.ClassNode],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,runAutoCheck/1[jadx.tests.api.ClassNode],forceDecompiledCheck,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,after/0,jadxDecompiler,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,after/0,sourceCompiler,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,after/0,decompiledCompiler,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,useDexInput/0,USE_JAVA_INPUT,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,useDexInput/0,useJavaInput,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,useEclipseCompiler/0,compilerOptions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\IntegrationTest.java,jadx.tests.api.IntegrationTest,useJavaInput/0,useJavaInput,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java,jadx.gui.plugins.quark.QuarkReportPanel$MethodTreeNode,getJMethod/0,jnode,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java,jadx.gui.plugins.quark.QuarkReportPanel$MethodTreeNode,render/0,mth,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java,jadx.gui.plugins.quark.QuarkReportPanel$MethodTreeNode,render/0,jnode,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java,jadx.gui.plugins.quark.QuarkReportPanel$MethodTreeNode,MethodTreeNode/1[jadx.gui.plugins.quark.JavaMethod],mth,5
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java,jadx.gui.plugins.quark.QuarkReportPanel$MethodTreeNode,MethodTreeNode/1[jadx.gui.plugins.quark.JavaMethod],jnode,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,get/1[java.lang.Object],values,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,getValues/0,values,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,"put/2[java.lang.Object,jadx.core.dex.nodes.FieldNode]",duplicates,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,"put/2[java.lang.Object,jadx.core.dex.nodes.FieldNode]",values,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,contains/1[java.lang.Object],duplicates,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,contains/1[java.lang.Object],values,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\ConstStorage.java,jadx.core.dex.info.ConstStorage$ValueStorage,removeForCls/1[jadx.core.dex.nodes.ClassNode],values,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\disk\adapters\CodeAnnotationAdapter.java,jadx.gui.cache.code.disk.adapters.CodeAnnotationAdapter,CodeAnnotationAdapter/1[jadx.gui.cache.code.disk.adapters.RootNode],adaptersByCls,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\disk\adapters\CodeAnnotationAdapter.java,jadx.gui.cache.code.disk.adapters.CodeAnnotationAdapter,CodeAnnotationAdapter/1[jadx.gui.cache.code.disk.adapters.RootNode],adaptersByTag,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\disk\adapters\CodeAnnotationAdapter.java,jadx.gui.cache.code.disk.adapters.CodeAnnotationAdapter,read/1[java.io.DataInput],adaptersByTag,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\disk\adapters\CodeAnnotationAdapter.java,jadx.gui.cache.code.disk.adapters.CodeAnnotationAdapter,"write/2[java.io.DataOutput,jadx.gui.cache.code.disk.adapters.ICodeAnnotation]",adaptersByCls,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_LONG,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_DOUBLE,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_STRING,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_METHOD,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_INT,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_SHORT,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_METHOD_HANDLE,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_CHAR,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_METHOD_TYPE,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_BYTE,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_NULL,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_BOOLEAN,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_ANNOTATION,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_TYPE,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_ENUM,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_ARRAY,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_FIELD,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\sections\annotations\EncodedValueParser.java,jadx.plugins.input.dex.sections.annotations.EncodedValueParser,"parseValue/2[jadx.plugins.input.dex.sections.SectionReader,jadx.plugins.input.dex.sections.SectionReader]",ENCODED_FLOAT,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestLineNumbers2.java,jadx.tests.integration.debuginfo.TestLineNumbers2$TestCls,test/1[jadx.tests.integration.debuginfo.TestLineNumbers2.TestCls],f,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\switches\TestSwitch3.java,jadx.tests.integration.switches.TestSwitch3$TestCls,check/0,i,5
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\switches\TestSwitch3.java,jadx.tests.integration.switches.TestSwitch3$TestCls,test/1[int],i,4
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\JDebuggerPanel.java,jadx.gui.ui.panel.JDebuggerPanel$ValueTreeNode,isUpdated/0,updated,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\JDebuggerPanel.java,jadx.gui.ui.panel.JDebuggerPanel$ValueTreeNode,setUpdated/1[boolean],updated,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,jadx.core.dex.instructions.args.ArgType$GenericType,"GenericType/2[java.lang.String,java.util.List<jadx.core.dex.instructions.args.ArgType>]",extendTypes,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,jadx.core.dex.instructions.args.ArgType$GenericType,getExtendTypes/0,extendTypes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,jadx.core.dex.instructions.args.ArgType$GenericType,toString/0,extendTypes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,jadx.core.dex.instructions.args.ArgType$GenericType,internalEquals/1[java.lang.Object],extendTypes,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,jadx.core.dex.instructions.args.ArgType$GenericType,setExtendTypes/1[java.util.List<jadx.core.dex.instructions.args.ArgType>],extendTypes,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,getErrors/0,errors,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,getWarnings/0,warnings,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,onUpdate/0,issuesPanel,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,onUpdate/0,warnings,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,onUpdate/0,errors,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,IssuesListener/1[jadx.gui.ui.panel.IssuesPanel],issuesPanel,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,IssuesListener/1[jadx.gui.ui.panel.IssuesPanel],updater,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java,jadx.gui.logs.IssuesListener,onReload/0,warnings,1
